column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
firstrun.reg.out,numeric,551472,29.1,0.0,0.0,0.19882967766269186,0.0,1.0,1.0,0.39911993911675875,2,"{0.0: 80.1, 1.0: 19.9}"
firstrun.skip,numeric,777309,0.0,0.0,0.0,0.4231804854954722,0.0,1.0,1.0,0.4940638382053771,2,"{0.0: 57.7, 1.0: 42.3}"
itemid,categorical,777309,0.0,,,,,,,,12,"{'5': 11.6, '7': 10.7, '1': 10.1, '6': 8.8, '4': 8.7, '12': 8.0, '8': 7.9, '10': 7.6, '9': 7.2, '11': 7.0, '3': 6.6, '2': 5.8}"
lang,categorical,777309,0.0,,,,,,,,16,
nfix,numeric,588441,24.3,1.0,1.0,1.7225737159715249,1.0,3.0,46.0,1.2470776365703429,36,
nrun,numeric,588441,24.3,1.0,1.0,1.3793957253148574,1.0,2.0,17.0,0.7404446998239609,15,"{1.0: 72.5, 2.0: 20.3, 3.0: 5.0, 4.0: 1.4, 5.0: 0.4, 6.0: 0.2, 7.0: 0.1, 8.0: 0.0, 9.0: 0.0, 10.0: 0.0, 11.0: 0.0, 12.0: 0.0, 13.0: 0.0, 14.0: 0.0, 17.0: 0.0}"
refix,numeric,588441,24.3,0.0,0.0,0.22839672966363664,0.0,1.0,1.0,0.4197999083280008,2,"{0.0: 77.2, 1.0: 22.8}"
reg.in,numeric,588441,24.3,0.0,0.0,0.23273021424407886,0.0,1.0,1.0,0.42257208270311164,2,"{0.0: 76.7, 1.0: 23.3}"
reg.out,numeric,588441,24.3,0.0,0.0,0.22634894577366296,0.0,1.0,1.0,0.4184679176626604,2,"{0.0: 77.4, 1.0: 22.6}"
reread,numeric,588441,24.3,0.0,0.0,0.2748754760460267,0.0,1.0,1.0,0.4464518870369276,2,"{0.0: 72.5, 1.0: 27.5}"
sentnum,numeric,729385,6.2,1.0,1.0,4.69299752531242,5.0,8.0,11.0,2.608778229429569,11,"{5.0: 14.9, 3.0: 13.4, 2.0: 12.7, 1.0: 12.1, 6.0: 12.1, 4.0: 10.4, 7.0: 8.1, 8.0: 7.4, 10.0: 4.1, 9.0: 3.5, 11.0: 1.4}"
singlefix,numeric,777309,0.0,0.0,0.0,0.5966494662997598,1.0,1.0,1.0,0.4905702704705354,2,"{1.0: 59.7, 0.0: 40.3}"
singlefix.cland,numeric,445313,42.7,-8.0,-3.0,-0.6497980072443428,-0.5,1.5,6.5,1.6645611804813276,30,
singlefix.dur,numeric,463781,40.3,1.0,129.0,230.12685081967567,213.0,348.0,10553.0,104.46213681122374,1227,
singlefix.land,numeric,463781,40.3,0.0,0.0,4.255808668315432,2.0,5.0,195.7,10.566256895314359,1294,
singlefix.launch,numeric,460038,40.8,-1120.0,-5.0,-1.6303564053404287,5.0,12.0,1003.8,62.466834014778456,4785,
singlefix.sac.in,numeric,441656,43.2,-144.0,-6.0,1.0680122085967358,7.0,13.0,135.0,24.246094207237853,251,
singlefix.sac.out,numeric,443367,43.0,-142.0,-10.0,-0.6686785439601955,6.0,12.0,135.0,24.636433029896388,255,
skip,numeric,777309,0.0,0.0,0.0,0.24297673126131306,0.0,1.0,1.0,0.4288814241289304,2,"{0.0: 75.7, 1.0: 24.3}"
subid,categorical,777309,0.0,,,,,,,,660,
supplementary_id,categorical,0,100.0,,,,,,,,0,{}
trial,numeric,0,100.0,,,,,,,,0,{}
trialid,numeric,777309,0.0,1.0,1.0,6.392824475208701,6.0,11.0,12.0,3.3583011379649963,12,"{5: 11.6, 7: 10.7, 1: 10.1, 6: 8.8, 4: 8.7, 12: 8.0, 8: 7.9, 10: 7.6, 9: 7.2, 11: 7.0, 3: 6.6, 2: 5.8}"
trialnum,numeric,777309,0.0,1.0,1.0,6.394989637325697,6.0,11.0,12.0,3.358470283496796,12,"{5.0: 11.6, 7.0: 10.7, 1.0: 10.1, 6.0: 8.8, 4.0: 8.7, 12.0: 8.0, 8.0: 7.9, 10.0: 7.6, 9.0: 7.2, 11.0: 7.0, 3.0: 6.6, 2.0: 5.8}"
uniform_id,categorical,777309,0.0,,,,,,,,660,
word,categorical,777309,0.0,,,,,,,,806,
wordnum,numeric,777309,0.0,1.0,14.0,72.05579119758038,70.0,133.0,187.0,43.969141068411176,187,
