column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
ia.launch,numeric,1120546,6.7,-140.0,-6.0,-1.7836054923224929,2.0,8.0,136.0,20.2647494547925,274,
ia.refix,numeric,1128488,6.0,0.0,0.0,0.1977300600449451,0.0,1.0,1.0,0.3982876146340309,2,"{0.0: 80.2, 1.0: 19.8}"
ia.reg.in,numeric,1127383,6.1,0.0,0.0,0.1576145817348674,0.0,1.0,1.0,0.3643793944912456,2,"{0.0: 84.2, 1.0: 15.8}"
ia.reg.in.from,numeric,177692,85.2,2.0,15.0,72.02185804650745,70.0,132.0,187.0,44.040149669048795,186,
ia.reg.out,numeric,1127383,6.1,0.0,0.0,0.1576145817348674,0.0,1.0,1.0,0.36437939449124573,2,"{0.0: 84.2, 1.0: 15.8}"
ia.reg.out.to,numeric,177692,85.2,1.0,9.0,67.14924701168314,64.0,126.0,186.0,43.88733355349752,186,
ia.run,numeric,1127383,6.1,1.0,1.0,1.4158817367301086,1.0,2.0,19.0,0.8116722004277442,19,
ia.run.fix,numeric,1127383,6.1,1.0,1.0,1.2888441638733243,1.0,2.0,42.0,0.7613570359645755,42,
is_content_word,numeric,2485,99.8,0.0,0.0,0.6993963782696178,1.0,1.0,1.0,0.45861282412362386,2,"{np.int64(1): 69.9, np.int64(0): 30.1}"
is_progressive,boolean,1200876,0.0,,,,,,,,2,"{True: 59.8, False: 40.2}"
is_progressive_sum,numeric,1200876,0.0,6.0,74.0,125.6717862626949,117.0,185.0,408.0,49.70618184286792,275,
is_reg,boolean,1200876,0.0,,,,,,,,2,"{False: 74.1, True: 25.9}"
is_reg_sum,numeric,1200876,0.0,1.0,16.0,57.62315176587757,42.0,119.0,358.0,45.13027816618708,215,
itemid,numeric,1200876,0.0,1.0,2.0,6.584255160399575,7.0,11.0,12.0,3.43551508079989,12,"{5: 10.0, 12: 9.9, 7: 9.9, 4: 9.8, 1: 9.3, 6: 8.1, 8: 8.1, 11: 7.8, 10: 7.8, 9: 7.0, 3: 6.6, 2: 5.7}"
lang_x,categorical,1200876,0.0,,,,,,,,15,"{'ch_t': 13.5, 'sp_ch': 8.9, 'ge_zu': 7.7, 'ru_mo': 7.5, 'hi_iiith': 7.5, 'ge_po': 7.3, 'se': 6.9, 'ba': 6.7, 'en_uk': 6.4, 'ch_s': 6.0, 'hi_iitk': 5.7, 'ic': 5.5, 'da': 4.3, 'no': 3.7, 'tr': 2.4}"
lang_y,categorical,1200876,0.0,,,,,,,,15,"{'ch_t': 13.5, 'sp_ch': 8.9, 'ge_zu': 7.7, 'ru_mo': 7.5, 'hi_iiith': 7.5, 'ge_po': 7.3, 'se': 6.9, 'ba': 6.7, 'en_uk': 6.4, 'ch_s': 6.0, 'hi_iitk': 5.7, 'ic': 5.5, 'da': 4.3, 'no': 3.7, 'tr': 2.4}"
left_dependents_count,numeric,2485,99.8,0.0,0.0,0.5513078470824949,0.0,2.0,6.0,0.8870848804616798,7,"{0.0: 63.6, 1.0: 23.7, 2.0: 8.2, 3.0: 3.0, 4.0: 1.1, 5.0: 0.2, 6.0: 0.0}"
letter,categorical,1127383,6.1,,,,,,,,64,
letternum,numeric,1127383,6.1,1.0,70.0,405.9879845624779,388.0,773.0,1091.0,258.5645975840243,1091,
lextale,numeric,1200876,0.0,41.25,58.75,74.89230819834854,75.0,93.75,100.0,13.113638931354638,53,
line,numeric,1128488,6.0,1.0,1.0,4.559224378105926,4.0,8.0,16.0,2.7346593127100585,16,
line.change,numeric,1127383,6.1,-15.0,0.0,0.028391416226783622,0.0,0.0,13.0,0.439257603203946,29,
line.let,numeric,1127383,6.1,1.0,8.0,49.74170978274464,47.0,96.0,147.0,32.080747243560296,147,
line.word,numeric,1127383,6.1,1.0,2.0,8.833105519597156,8.0,17.0,28.0,5.480258952727464,28,
motiv,numeric,1181029,1.7,2.3,3.1,3.5481252365521923,3.6,4.0,4.4,0.3722877993434842,21,
normalized_ID,numeric,864318,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
normalized_incoming_regression_count,numeric,1200876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
normalized_outgoing_progressive_count,numeric,1200876,0.0,0.0,0.0,0.014712370712406725,0.011494252873563218,0.03305785123966942,0.3707865168539326,0.016083480499197392,1878,
normalized_outgoing_regression_count,numeric,1200876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
nrun,numeric,864318,28.0,1.0,1.0,1.807597435203247,1.0,3.0,17.0,1.1542497432841734,15,"{1.0: 52.1, 2.0: 29.0, 3.0: 11.2, 4.0: 4.4, 5.0: 1.8, 6.0: 0.8, 7.0: 0.4, 8.0: 0.2, 9.0: 0.1, 10.0: 0.0, 11.0: 0.0, 12.0: 0.0, 13.0: 0.0, 17.0: 0.0, 14.0: 0.0}"
num_of_words_in_trial,numeric,864828,28.0,98.0,107.0,142.31942305290764,142.0,185.0,187.0,25.458586541439505,18,
paragraph,categorical,864318,28.0,,,,,,,,18,
participant_id,categorical,1200876,0.0,,,,,,,,562,
ptb_pos,numeric,2485,99.8,0.0,0.0,1.2949698189134808,1.0,3.0,3.0,1.1287466013195817,4,"{1.0: 33.6, 0.0: 30.1, 3.0: 23.2, 2.0: 13.1}"
refix,numeric,864318,28.0,0.0,0.0,0.4110373728188005,0.0,1.0,1.0,0.49202228715169044,2,"{0.0: 58.9, 1.0: 41.1}"
reread,numeric,864318,28.0,0.0,0.0,0.47911532560932435,0.0,1.0,1.0,0.4995639289587297,2,"{0.0: 52.1, 1.0: 47.9}"
right_dependents_count,numeric,2485,99.8,0.0,0.0,0.45030181086519117,0.0,1.0,4.0,0.7590336983628215,5,"{0.0: 67.1, 1.0: 24.4, 2.0: 5.4, 3.0: 2.5, 4.0: 0.6}"
sac.in,numeric,1120546,6.7,-144.0,-8.0,0.023111947211448703,6.0,12.0,139.0,22.023066844258558,277,
sac.out,numeric,1120725,6.7,-144.0,-8.0,-0.0323469182895001,6.0,12.0,139.0,22.03013400422179,276,
sent,categorical,1127383,6.1,,,,,,,,93,
sent.firstskip,numeric,1128488,6.0,0.0,0.0,0.00278957330516585,0.0,0.0,1.0,0.05274271562030144,2,"{0.0: 99.7, 1.0: 0.3}"
sent.fix,numeric,1127383,6.1,1.0,3.0,18.200209689165085,13.0,39.0,254.0,17.77594376332701,254,
sent.nwords,numeric,1127383,6.1,4.0,11.0,21.373919954443167,20.0,36.0,44.0,9.505968136026295,29,
sent.refix,numeric,1128488,6.0,0.0,1.0,0.9177811372384996,1.0,1.0,1.0,0.2746979945959629,2,"{1.0: 91.8, 0.0: 8.2}"
sent.reg.in,numeric,1127383,6.1,0.0,0.0,0.02038348990538264,0.0,0.0,1.0,0.14130824801296693,2,"{0.0: 98.0, 1.0: 2.0}"
sent.reg.in.from,numeric,22980,98.1,2.0,2.0,5.419712793733681,5.0,9.0,11.0,2.5600314118475453,10,"{2.0: 15.6, 6.0: 14.3, 3.0: 13.3, 5.0: 12.2, 4.0: 11.8, 7.0: 11.0, 8.0: 8.6, 9.0: 4.7, 10.0: 4.6, 11.0: 4.0}"
sent.reg.out,numeric,1127383,6.1,0.0,0.0,0.02038348990538264,0.0,0.0,1.0,0.14130824801296693,2,"{0.0: 98.0, 1.0: 2.0}"
sent.reg.out.to,numeric,22980,98.1,1.0,1.0,3.7949086161879895,3.0,7.0,10.0,2.4889538314124895,10,"{1.0: 24.8, 2.0: 14.5, 5.0: 12.5, 3.0: 12.1, 4.0: 11.3, 6.0: 8.3, 7.0: 7.1, 8.0: 4.0, 9.0: 3.2, 10.0: 2.1}"
sent.run,numeric,1127383,6.1,1.0,1.0,1.5546349377274626,1.0,3.0,22.0,1.0373655535353465,22,
sent.run.fix,numeric,1127383,6.1,1.0,2.0,13.400078766488408,10.0,29.0,155.0,12.747632654456686,155,
sent.runid,numeric,1127383,6.1,1.0,1.0,2.9202196591575356,2.0,6.0,52.0,2.5856795173996723,52,
sent.word,numeric,1127383,6.1,1.0,2.0,11.028755090328664,9.0,22.0,45.0,8.338331230583746,45,
sentnum,numeric,1127383,6.1,1.0,1.0,4.5412818891184275,4.0,8.0,11.0,2.6020458275631775,11,"{5.0: 14.3, 3.0: 14.2, 1.0: 13.8, 2.0: 13.0, 6.0: 11.7, 4.0: 10.1, 7.0: 8.1, 8.0: 6.5, 10.0: 3.7, 9.0: 3.3, 11.0: 1.3}"
singlefix,numeric,864318,28.0,0.0,0.0,0.6401903003292769,1.0,1.0,1.0,0.47994473244401764,2,"{1.0: 64.0, 0.0: 36.0}"
singlefix.cland,numeric,535075,55.4,-8.0,-3.0,-0.8190328458627295,-0.5,1.5,6.5,1.7669027474012549,30,
singlefix.dur,numeric,553328,53.9,1.0,124.0,228.59972023826737,211.0,351.0,10553.0,107.87770293221848,1190,
singlefix.land,numeric,553328,53.9,0.0,0.0,3.9144955614030006,2.0,5.0,195.7,9.68279197994875,1291,
singlefix.launch,numeric,547416,54.4,-1120.0,-8.0,-3.1430630452891406,5.0,12.0,1003.8,58.89107202328848,4751,
singlefix.sac.in,numeric,529247,55.9,-144.0,-9.0,-0.7767488526151306,7.0,13.0,135.0,27.39166908283856,250,
singlefix.sac.out,numeric,533359,55.6,-142.0,-11.0,-1.0455940557860652,6.0,12.0,135.0,22.460400388543814,255,
spelling,numeric,1189135,1.0,19.0,29.0,34.43952705117586,34.0,40.0,44.0,4.456674114486972,24,
start_of_line,numeric,864318,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
subid_x,categorical,1200876,0.0,,,,,,,,562,
subid_y,numeric,0,100.0,,,,,,,,0,{}
subtlex_frequency,numeric,2485,99.8,0.0,6.395880917218001,12.915617126792142,13.413440754659705,19.361887198356577,23.982346909161787,4.990255508362704,594,
supplementary_id,numeric,0,100.0,,,,,,,,0,{}
total_skip,numeric,864318,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
trial,numeric,0,100.0,,,,,,,,0,{}
trial.nwords,numeric,1127383,6.1,98.0,107.0,142.22859312230182,142.0,187.0,187.0,25.295880962071397,12,"{187.0: 10.2, 148.0: 10.0, 173.0: 9.9, 142.0: 9.8, 161.0: 9.2, 147.0: 8.2, 133.0: 8.1, 120.0: 7.8, 126.0: 7.7, 116.0: 6.9, 107.0: 6.5, 98.0: 5.6}"
trialnum,numeric,1200876,0.0,1.0,2.0,6.584255160399575,7.0,11.0,12.0,3.43551508079989,12,"{5.0: 10.0, 12.0: 9.9, 7.0: 9.9, 4.0: 9.8, 1.0: 9.3, 6.0: 8.1, 8.0: 8.1, 11.0: 7.8, 10.0: 7.8, 9.0: 7.0, 3.0: 6.6, 2.0: 5.7}"
type,categorical,1200876,0.0,,,,,,,,2,"{'in': 99.9, 'out': 0.1}"
unique_paragraph_id,numeric,1200876,0.0,1.0,2.0,6.582550571416199,7.0,11.0,12.0,3.4350178414237353,12,"{5: 10.0, 7: 9.9, 12: 9.9, 4: 9.8, 1: 9.3, 6: 8.1, 8: 8.1, 11: 7.9, 10: 7.8, 9: 7.0, 3: 6.6, 2: 5.7}"
unique_trial_id,categorical,1200876,0.0,,,,,,,,6544,
universal_pos,categorical,2485,99.8,,,,,,,,13,"{'NOUN': 30.5, 'ADJ': 14.2, 'VERB': 13.1, 'ADV': 9.0, 'ADP': 6.5, 'AUX': 6.5, 'PRON': 6.2, 'DET': 4.9, 'PROPN': 3.1, 'SCONJ': 2.0, 'CCONJ': 2.0, 'NUM': 1.2, 'PART': 0.8}"
vocab,numeric,1175774,2.1,4.0,13.0,44.29288366641889,44.0,79.0,87.0,23.918483506465567,77,
vocab.t2.5,numeric,1175774,2.1,4.0,13.0,29.501369310768908,34.0,39.0,40.0,10.244536251764606,33,
word.cland,numeric,1127383,6.1,-8.0,-3.0,-0.5403421020185687,-0.5,2.0,7.0,2.0194295513271987,31,
word.firstskip,numeric,1128488,6.0,0.0,0.0,0.13769397636483507,0.0,1.0,1.0,0.3445786564098163,2,"{0.0: 86.2, 1.0: 13.8}"
word.fix,numeric,1127383,6.1,1.0,1.0,1.8732604625047566,1.0,3.0,46.0,1.6185115546745756,46,
word.land,numeric,1127383,6.1,0.0,0.0,3.0217583554124907,3.0,6.0,15.0,2.361969297047332,16,
word.launch,numeric,1120546,6.7,-141.0,-6.0,-1.334882280602492,3.0,9.0,136.0,20.68451215714975,275,
word.refix,numeric,1128488,6.0,0.0,0.0,0.1977300600449451,0.0,1.0,1.0,0.3982876146340309,2,"{0.0: 80.2, 1.0: 19.8}"
word.reg.in,numeric,1127383,6.1,0.0,0.0,0.1576145817348674,0.0,1.0,1.0,0.3643793944912456,2,"{0.0: 84.2, 1.0: 15.8}"
word.reg.in.from,numeric,177692,85.2,2.0,15.0,72.02185804650745,70.0,132.0,187.0,44.040149669048795,186,
word.reg.out,numeric,1127383,6.1,0.0,0.0,0.1576145817348674,0.0,1.0,1.0,0.36437939449124573,2,"{0.0: 84.2, 1.0: 15.8}"
word.reg.out.to,numeric,177692,85.2,1.0,9.0,67.14924701168314,64.0,126.0,186.0,43.88733355349752,186,
word.run,numeric,1127383,6.1,1.0,1.0,1.4158817367301086,1.0,2.0,19.0,0.8116722004277442,19,
word.run.fix,numeric,1199771,0.1,1.0,1.0,1.2900086766557952,1.0,2.0,42.0,0.7576560624896325,42,
word.runid,numeric,1127383,6.1,1.0,3.0,15.266615693158403,12.0,32.0,117.0,13.075443286370101,117,
word_length,numeric,864318,28.0,1.0,3.0,6.141224641856354,6.0,10.0,15.0,2.7944768632583576,15,"{4.0: 14.7, 5.0: 14.0, 7.0: 13.1, 6.0: 11.2, 3.0: 10.7, 8.0: 9.5, 2.0: 6.6, 9.0: 6.0, 10.0: 5.1, 11.0: 3.8, 12.0: 2.4, 13.0: 1.3, 1.0: 0.8, 14.0: 0.6, 15.0: 0.3}"
word_length_no_punctuation,numeric,2485,99.8,1.0,3.0,5.879275653923541,5.0,9.0,15.0,2.6155873875123716,15,"{4.0: 16.6, 5.0: 14.6, 7.0: 14.0, 3.0: 11.8, 6.0: 10.9, 8.0: 8.2, 9.0: 6.6, 2.0: 6.4, 10.0: 4.5, 11.0: 2.8, 12.0: 1.4, 13.0: 0.8, 1.0: 0.7, 15.0: 0.4, 14.0: 0.1}"
wordfreq_frequency,numeric,2485,99.8,4.218934101564037,6.6152870375779536,12.382454574705926,12.655444164049937,18.036265947990866,24.415149927690305,4.210070121594138,319,
wordnum,numeric,1199771,0.1,1.0,12.0,68.58743626908802,66.0,128.0,187.0,43.26627726119767,187,
xs,numeric,1200876,0.0,-3221.6,212.2,802.9731470193427,757.8,1501.2,3270.0,461.7552262007177,18212,
ym,numeric,1128488,6.0,93.0,101.0,279.82334770064017,248.0,458.5,836.0,137.8259023481516,56,
