column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
reg.out,numeric,1094325,23.9,0.0,0.0,0.22624174719575996,0.0,1.0,1.0,0.418397632628582,2,"{0.0: 77.4, 1.0: 22.6}"
reread,numeric,1094325,23.9,0.0,0.0,0.27574349484842253,0.0,1.0,1.0,0.4468883556242329,2,"{0.0: 72.4, 1.0: 27.6}"
sentnum,numeric,1390163,3.3,1.0,1.0,4.670126452797262,5.0,8.0,11.0,2.6002683733076704,11,"{5.0: 14.9, 3.0: 13.6, 2.0: 12.8, 1.0: 12.2, 6.0: 12.1, 4.0: 10.4, 7.0: 8.0, 8.0: 7.3, 10.0: 4.0, 9.0: 3.4, 11.0: 1.3}"
singlefix,numeric,1438087,0.0,0.0,0.0,0.6005074797282779,1.0,1.0,1.0,0.48979425612843086,2,"{1.0: 60.1, 0.0: 39.9}"
singlefix.cland,numeric,845114,41.2,-8.0,-3.0,-0.651146472546899,-0.5,1.5,6.5,1.6482060106693994,30,
singlefix.dur,numeric,863582,39.9,1.0,128.0,228.23348796061057,212.0,344.0,10553.0,101.78285649791414,1360,
singlefix.land,numeric,863582,39.9,0.0,0.0,3.4045176949033205,2.0,5.0,195.7,7.894385250318707,1294,
singlefix.launch,numeric,856501,40.4,-1120.0,-4.0,-1.2806160179614503,4.0,11.0,1003.8,48.3978202651809,4785,
singlefix.sac.in,numeric,838119,41.7,-144.0,-6.0,0.8903007806767297,7.0,13.0,135.0,24.314765263355397,255,
singlefix.sac.out,numeric,841527,41.5,-142.0,-10.0,-0.7631531727443088,6.0,12.0,135.0,24.548564885278278,259,
skip,numeric,1438087,0.0,0.0,0.0,0.23904117066630878,0.0,1.0,1.0,0.42649808426380675,2,"{0.0: 76.1, 1.0: 23.9}"
subid,categorical,1438087,0.0,,,,,,,,1202,
trial,numeric,0,100.0,,,,,,,,0,{}
trialid,numeric,1438087,0.0,1.0,1.0,6.370349638095609,6.0,11.0,12.0,3.377172589665121,12,"{5: 11.3, 7: 10.5, 1: 10.2, 4: 8.8, 6: 8.7, 12: 8.1, 8: 8.0, 10: 7.5, 9: 7.2, 11: 7.0, 3: 6.8, 2: 6.1}"
trialnum,numeric,1438087,0.0,1.0,1.0,6.372834188752141,6.0,11.0,12.0,3.378052050423102,12,"{5.0: 11.2, 7.0: 10.5, 1.0: 10.2, 4.0: 8.8, 6.0: 8.6, 12.0: 8.1, 8.0: 8.0, 10.0: 7.5, 9.0: 7.1, 11.0: 7.0, 3.0: 6.8, 2.0: 6.1}"
uniform_id,categorical,1438087,0.0,,,,,,,,1202,
word,categorical,1438087,0.0,,,,,,,,806,
wordnum,numeric,1438087,0.0,1.0,14.0,71.86810255568683,69.0,133.0,187.0,43.865442949574046,187,
